,mu(mean),std(mean),MAE(mean),mu(std),std(std),MAE(std)
raw,11.876600000000003,11.557725999999995,2.7018000000000004,0.0636116341560252,1.6776054194964911,0.1147813573713083
scale,11.8706,11.522578000000005,2.6910000000000007,0.0536436389518833,1.702639870118163,0.1184103036057251
center,11.888,11.548284,2.7068,0.0487031826475438,1.76739237447263,0.1337974588697408
scale_p,10.536600000000004,3.212005999999998,1.4282000000000006,0.4492821385276742,2.8392330525273897,0.4094762019946952
center_p,10.180799999999998,10.168808,2.367199999999999,0.3132145590485856,3.610643719883753,0.3168030302885374
norm_p,9.8498,10.439738,2.4746,0.0866138557045003,0.5600069042038679,0.093171025539059
