lag,5,5,5,10,10,10,15,15,15
var,1,2,3,1,2,3,1,2,3
model,,,,,,,,,
raw,38.629151500000006,52.7153915,6.952660000000001,6.219947500000001,40.735003,11.566999999999998,8.320957999999997,4.6239895,9.490620500000002
min-max_p_10,33.032212000000015,27.054012,39.08846800000001,25.008444,37.106032000000006,43.497758000000005,18.87105600000001,39.30218400000001,47.85875599999999
min-max_p_20,66.79009199999999,39.799762,28.202611999999995,37.18326,24.75624400000001,13.190982000000004,9.891462,24.718132,10.846653999999994
min-max_p_30,4.962852000000002,56.49668600000001,7.030702,4.330290000000001,15.744914,11.217548,10.172609999999995,12.913686000000002,14.134498000000006
min-max_p_40,10.22863,15.200518000000002,7.159684000000001,17.588397999999994,9.072297999999996,3.212005999999998,15.097578,17.333568000000003,14.294035999999997
min-max,38.491792000000004,52.714197,6.902539,6.236302500000001,40.726608999999996,11.540020499999995,8.352984,4.5886914999999995,9.405766999999999
z-score_p_10,42.672384,53.18602,46.17079400000001,23.686606,38.396338,37.02733799999999,24.208454,43.069738,41.041360000000005
z-score_p_20,30.773528,55.87828,26.031973999999995,23.753764,38.576222,31.415974,35.654627999999995,27.72982800000001,27.357175999999992
z-score_p_30,29.559648000000003,66.750174,21.159232000000003,12.431188,12.230646,11.465969999999997,9.86228,16.855606,21.79505
z-score_p_40,7.435165999999999,63.993915999999984,22.08555,21.441094,15.009717999999998,10.168808,21.089752000000004,32.854842000000005,20.695368
z-score,38.48164650000001,52.609730500000005,6.958012500000001,6.236589500000001,40.785188000000005,11.537369,8.327957999999999,4.614998999999999,9.439623000000001
nonlinear_p_10,39.186424,50.86397,48.70915,12.150182000000004,52.290108,11.445647999999997,10.565850000000005,38.39400200000001,37.207894
nonlinear_p_20,1.8178420000000008,23.863774,34.33016599999999,8.555976000000001,11.534526,3.4750120000000013,5.77084,8.467906000000001,16.961846
nonlinear_p_30,9.135637999999997,6.176199999999997,5.131945999999999,8.190532000000001,7.443626,2.640584,6.641632,8.023560000000002,11.079351999999998
nonlinear_p_40,3.071347999999999,3.399523999999999,5.242889999999999,3.152532000000001,3.635534000000001,10.439738,8.243642,5.895163999999999,12.536196
nonlinear,25.147674666666656,47.37543800000001,8.064436,7.336957333333334,42.600742,10.432456,5.461694666666667,5.777995333333333,7.626031333333333
