lag,5,5,5,10,10,10,15,15,15
var,1,2,3,1,2,3,1,2,3
model,,,,,,,,,
raw,2.0520499999999986,5.3831500000000005,0.7812000000000001,0.8697499999999998,3.3655000000000044,1.8821999999999992,1.3094999999999999,0.5916500000000013,0.04544999999999888
scale_p_10,9.855600000000004,6.940399999999997,11.917599999999997,9.6628,4.6604000000000045,5.017799999999998,1.6259999999999977,2.0244,0.3336000000000112
scale_p_20,7.2532,8.843799999999998,1.5004000000000008,3.8523999999999994,4.8748000000000005,0.5185999999999993,0.7202000000000002,0.4604000000000035,2.277400000000002
scale_p_30,0.5379999999999994,4.777799999999996,0.8613999999999997,0.6937999999999995,0.6885999999999992,1.1163999999999987,1.4258000000000006,0.07339999999999947,3.1505999999999954
scale_p_40,1.4214000000000002,1.6377999999999986,1.2611999999999988,3.009800000000002,3.0545999999999935,0.5366000000000035,1.5602000000000018,1.640399999999996,2.0675999999999988
scale,2.0411,5.398300000000001,0.7680999999999987,0.8655499999999989,3.3689000000000036,1.8808499999999988,1.3084999999999987,0.5995499999999954,0.06020000000000003
center_p_10,3.129199999999999,4.7272,5.699400000000001,1.8494000000000046,2.8290000000000006,0.9709999999999983,0.4497999999999962,0.44500000000000206,1.9643999999999977
center_p_20,2.963199999999998,5.7900000000000045,2.5673999999999966,2.2664000000000044,3.1161999999999956,0.7469999999999981,0.7332000000000019,0.4412000000000056,2.2916000000000043
center_p_30,3.1492000000000004,7.171399999999997,1.8792000000000009,1.534399999999998,4.0974,0.4662000000000006,0.21279999999999966,2.461000000000002,1.0413999999999994
center_p_40,1.6598000000000006,7.142799999999999,2.320999999999999,2.4529999999999994,1.9149999999999956,0.18079999999999785,0.0600000000000005,1.1598000000000042,2.5799999999999965
center,2.04085,5.37815,0.7778500000000008,0.8638499999999993,3.372000000000005,1.8810999999999982,1.3049999999999997,0.5905999999999985,0.05030000000000001
norm_p_10,3.036000000000003,8.0794,9.941400000000002,0.6305999999999994,4.6312000000000015,1.0564000000000018,0.04419999999999824,2.557800000000004,0.7537999999999965
norm_p_20,0.022200000000000664,2.960600000000002,1.7537999999999974,0.6943999999999999,3.669800000000002,0.9611999999999981,0.3160000000000007,0.7873999999999999,1.6902000000000008
norm_p_30,0.6837999999999997,1.1396000000000006,1.0697999999999999,0.7227999999999994,2.787000000000001,1.0947999999999993,0.7511999999999954,1.2415999999999947,2.6040000000000028
norm_p_40,0.2727999999999984,0.9376000000000007,0.6533999999999995,0.48719999999999963,0.4982000000000024,0.1501999999999999,1.5398000000000032,1.6359999999999992,3.9532000000000007
norm,0.7862666666666671,4.064199999999998,0.4098666666666686,0.8499999999999996,3.318199999999999,1.7793333333333337,0.5453333333333301,0.8919333333333341,0.6383333333333301
